Number,FirstName,LastName,Status,Height,InjuryStatus
44,Joshua,Metellus,Active,5'11",
78,Andrew,Thomas,Active,6'5",
17,Darnell,Mooney,Active,5'11",
76,Jon,Runyan,Active,6'4",
23,James,Pierre,Active,6'2",
90,Leki,Fotu,Active,6'5",
64,Blake,Brandel,Active,6'6",
2,Isaiah,Rodgers,Active,5'10",
82,Calvin,Austin III,Active,5'9",
20,Greg,Newsome II,Active,6'0",
8,Jevon,Holland,Active,6'1",
76,Will,Fries,Active,6'6",
57,Chauncey,Golston,Active,6'5",
69,Isaiahh,Loudermilk,Active,6'7",
25,Jason,Pinnock,Active,6'0",
24,Ar'Darius,Washington,Active,5'8",
71,Christian,Darrisaw,Active,6'5",
21,Paulson,Adebo,Active,6'1",
3,Odell,Beckham Jr.,Active,5'11",
93,Shelby,Harris,Active,6'2",
42,Andrew,DePaola,Active,6'1",
19,Jameis,Winston,Active,6'4",
5,Johnny,Hekker,Active,6'5",
11,Carson,Wentz,Active,6'5",
85,Chris,Manhertz,Active,6'6",
62,Lucas,Patrick,Active,6'3",
8,JuJu,Smith-Schuster,Active,6'1",
95,Roy,Robertson-Harris,Active,6'7",
12,Brandon,Allen,Active,6'2",
98,DJ,Reader,Active,6'3",
72,Jermaine,Eluemunor,Active,6'4",
33,Aaron,Jones Sr.,Active,5'10",
45,Patrick,Ricard,Active,6'3",
94,Josh,Tupou,Active,6'3",
55,Eric,Wilson,Active,6'1",
49,Tremaine,Edmunds,Active,6'4",
75,Brian,O'Neill,Active,6'7",
64,Aaron,Stinnie,Active,6'3",
37,Tavierre,Thomas,Active,5'10",
28,Elijah,Campbell,Active,5'11",
87,Braxton,Berrios,Active,5'9",
97,Poona,Ford,Active,5'11",
65,Coleman,Shelton,Active,6'5",
7,Harrison,Butker,Active,6'4",
89,Tyler,Higbee,Active,6'6",
15,Patrick,Mahomes,Active,6'2",
95,Myles,Garrett,Active,6'4",
95,Chris,Jones,Active,6'6",
49,Joe,Cardona,Active,6'2",
87,Travis,Kelce,Active,6'5",
68,David,Quessenberry,Active,6'5",
9,Matthew,Stafford,Active,6'3",
17,Davante,Adams,Active,6'1",
41,James,Winchester,Active,6'3",
32,Nick,Bolton,Active,5'11",
92,Khyiris,Tonga,Active,6'2",
44,Grant,Stuard,Active,5'11",
77,Jaylon,Moore,Active,6'4",
65,Trey,Smith,Active,6'6",
52,Creed,Humphrey,Active,6'4",
77,Alaric,Jackson,Active,6'7",
20,Ronnie,Rivers,Active,5'9",
6,Justin,Fields,Active,6'3",
48,Cole,Christiansen,Active,6'1",
69,Kevin,Dotson,Active,6'4",
8,Kristian,Fulton,Active,5'11",
38,L'Jarius,Sneed,Active,6'1",
17,Alohi,Gilman,Active,5'10",
3,Kam,Curl,Active,6'2",
52,Larrell,Murchison,Active,6'2",
83,Noah,Gray,Active,6'3",
84,Colby,Parkinson,Active,6'7",
23,Drue,Tranquill,Active,6'2",
26,Kader,Kohou,Active,5'10",
19,Chris,Oladokun,Active,6'1",
61,AJ,Arcuri,Active,6'7",
43,Jack,Cochrane,Active,6'3",
37,Quentin,Lake,Active,6'1",
53,Nate,Landman,Active,6'3",
35,Jaylen,Watson,Active,6'2",
2,Tyquan,Thornton,Active,6'2",
56,George,Karlaftis,Active,6'4",
9,Kenneth,Walker III,Active,5'9",
23,Kyren,Williams,Active,5'9",
22,Trent,McDuffie,Active,5'11",
57,Tyreke,Smith,Active,6'3",
73,Matt,Waletzko,Active,6'8",
14,Matt,Araiza,Active,6'1",
24,Kaiir,Elam,Active,6'1",
66,Mike,Caliendo,Active,6'4",
11,Keir,Thomas,Active,6'2",
73,Steve,Avila,Active,6'3",
12,Puka,Nacua,Active,6'2",
79,Wanya,Morris,Active,6'6",
87,Davis,Allen,Active,6'6",
82,Tyler,Scott,Active,5'11",
4,Rashee,Rice,Active,6'1",
24,Blake,Corum,Active,5'8",
1,Emmanuel,Forbes Jr.,Active,6'0",
91,Felix,Anudike-Uzomah,Active,6'4",
42,Ethan,Evans,Active,6'3",
91,Kobie,Turner,Active,6'2",
8,Desjuan,Johnson,Active,6'3",
71,Warren,McClendon Jr.,Active,6'4",
0,Byron,Young,Active,6'2",
27,Chamarri,Conner,Active,6'0",
13,Stetson,Bennett IV,Active,5'11",
89,Jason,Brownlee,Active,6'3",
81,Nikko,Remigio,Active,5'9",
34,Tanner,Ingle,Active,5'8",
34,Tanner,McCalister,Active,5'11",
19,Xavier,Smith,Active,5'9",
72,Chukwuebuka,Godrick,Active,6'5",
25,Emari,Demercado,Active,5'9",
12,Jared,Wiley,Active,6'6",
92,Harrison,Mevis,Active,6'0",
30,Josh,Wallace,Active,6'0",
68,Marcus,Harris,Active,6'3",
30,Chris,Roland-Wallace,Active,5'11",
88,Jordan,Whittington,Active,6'1",
61,C.J.,Hanson,Active,6'5",
5,Kamren,Kinchens,Active,6'0",
4,Konata,Mumpfield,Active,6'1",
27,Jarquez,Hunter,Active,5'10",
21,Jaden,Hicks,Active,6'1",
76,Kingsley,Suamataia,Active,6'4",
1,Xavier,Worthy,Active,5'11",
11,Jalen,Royals,Active,6'0",
42,Jaydn,Ott,Active,5'11",
24,Brashard,Smith,Active,5'10",
85,Andrew,Armstrong,Active,6'4",
14,Garrett,Nussmeier,Active,6'1",
58,Elias,Neal,Active,6'0",
36,Alex,Johnson,Active,6'0",
2,Jaylen,McCollough,Active,6'0",
67,Justin,Dedich,Active,6'2",
48,Omar,Speights,Active,6'1",
21,Cam,Lampkin,Active,5'11",
55,Braden,Fiske,Active,6'5",
75,Ethan,Driskell,Active,6'8",
90,Tyler,Davis,Active,6'2",
63,Dylan,McMahon,Active,6'3",
60,Hunter,Nourzad,Active,6'3",
50,Beaux,Limmer,Active,6'5",
20,Nohl,Williams,Active,6'1",
97,Ashton,Gillotte,Active,6'3",
57,Ty,Hamilton,Active,6'3",
40,Ethan,Downs,Active,6'4",
10,Josaiah,Stewart,Active,6'1",
71,Josh,Simmons,Active,6'5",
88,Jake,Briningstool,Active,6'6",
18,Terrance,Ferguson,Active,6'5",
55,Omarr,Norman-Lott,Active,6'3",
31,Jeffrey,Bassa,Active,6'2",
49,Tre,Watson,Active,6'5",
60,Wyatt,Bowles,Active,6'5",
35,Kevin,Knowles,Active,5'11",
93,Bill,Norton,Active,6'6",
83,Mark,Redman,Active,6'5",
14,Mario,Williams,Active,5'9",
81,Brennan,Presley,Active,5'8",
43,Nate,Valcarcel,Active,6'1",
32,Jordan,Waters,Active,6'0",
39,Melvin,Smith Jr.,Active,6'1",
79,Esa,Pole,Active,6'7",
56,Shaun,Dolac,Active,6'1",
16,Tru,Edwards,Active,6'3",
15,Ty,Simpson,Active,6'1",
53,Kam,Arnold,Active,6'1",
82,Jimmy,Holiday,Active,6'1",
44,Cooper,McDonald,Active,6'3",
96,Tim,Keenan III,Active,6'1",
99,Peter,Woods,Active,6'3",
86,Max,Klare,Active,6'4",
5,Mansoor,Delane,Active,6'0",
51,R Mason,Thomas,Active,6'2",
6,CJ,Daniels,Active,6'2",
10,Emmett,Johnson,Active,5'11",
70,Kahlil,Benson,Active,6'6",
35,EJ,Smith,Active,5'11",
79,Keagen,Trost,Active,6'4",
22,Jadon,Canady,Active,5'11",
29,Xavier,Nwankpa,Active,6'2",
59,Wesley,Bissainthe,Active,6'1",
25,Deshon,Singleton,Active,6'3",
8,Jeff,Caldwell,Active,6'5",
46,Rohan,Jones,Active,6'3",
84,John Michael,Gyllenborg,Active,6'5",
38,Dan,Villari,Active,6'4",
33,Dean,Connors,Active,5'11",
98,VJ,Anthony,Active,6'6",
13,Cyrus,Allen,Active,5'11",
96,Cole,Brevard,Active,6'3",
80,Jacob,De Jesus,Active,5'7",
49,Anthony,Dunn Jr.,Active,6'4",
7,Omari,Evans,Active,6'0",
93,Amari,McNeill,Active,6'4",
90,Damon,Payne,Active,6'4",
19,D'Arco,Perkins-McAllister,Active,6'1",
17,Xavier,Loyd,Active,6'2",
,Marlen,Sewell,Inactive,6'1",
45,Bryce,Phillips,Active,6'0",
2,Matthew,Caldwell,Active,6'4",
47,Wesley,Bailey,Active,6'5",
51,Eddie,Walls III,Injured Reserve,6'4",Out
54,Nikhai,Hill-Green,Active,6'2",
45,Nick,Andersen,Active,5'11",
26,Drey,Norwood,Active,6'0",
47,Zelmar,Vedder,Active,6'3",
64,Austin,Blaske,Active,6'5",
25,Nyzier,Fourqurean,Active,6'1",
31,Al'zillion,Hamilton,Active,5'11",
70,Bryce,Henderson,Active,6'8",
,Chad,Lindberg,Inactive,6'6",
98,Jaxson,Moi,Active,6'2",
59,Darryl,Peterson III,Active,6'1",
62,Payton,Zdroik,Active,6'0",
51,Pete,Nygra,Active,6'4",
62,Josh,Thompson,Active,6'5",
92,Uso,Seumalo,Active,6'3",
94,Kelvin,Gilliam,Active,6'2",
47,Langston,Patterson,Active,6'0",
75,Shiyazh,Pete,Active,6'9",
95,Tommy,Dunn,Active,6'3",
43,Dominic,Richardson,Active,6'0",
59,D.J.,Withers,Active,6'4",
64,DJ,Wingfield,Active,6'4",
35,Rashad,Rochelle,Active,5'11",
29,Devin,Moore,Active,6'3",
67,Drew,Shelton,Active,6'5",
97,Deven,Eastern,Active,6'5",
49,DJ,Rogers,Active,6'4",
18,Jordan,Hudson,Active,6'1",
84,Emmanuel,Henderson Jr.,Active,6'1",
60,Beau,Stephens,Active,6'5",
9,Bud,Clark,Active,6'1",
59,Marvin,Jones Jr.,Active,6'5",
57,Malachi,Lawrence,Active,6'4",
46,Michael,Trigg,Active,6'4",
55,Jaishawn,Barham,Active,6'2",
93,Aidan,Hubbard,Active,6'4",
35,Andre,Fuller,Active,6'1",
,Romello,Brinson,Inactive,6'2",
42,Lance,Mason,Active,6'3",
37,Michael,Dansby,Active,5'11",
13,Caleb,Downs,Active,6'0",
6,Camden,Brown,Active,6'2",
83,Anthony,Smith,Active,6'2",
99,LT,Overton,Active,6'3",
8,Jadarian,Price,Active,5'11",
1,Julian,Neal,Active,6'2",
31,Tyrone,Broden,Active,6'5",
79,Amari,Kight,Active,6'6",
70,J.R.,Singleton,Active,6'1",
57,Connor,O'Toole,Active,6'3",
46,Ja'Markis,Weston,Active,6'2",
78,Mason,Richman,Active,6'5",
25,Trikweze,Bridges,Active,6'2",
45,Justin,Barron,Active,6'4",
89,Nick,Kallerup,Active,6'5",
77,Bryce,Cabeldue,Active,6'4",
48,Zion,Childress,Active,5'11",
47,Jalan,Gaines,Active,6'3",
62,Federico,Maranges,Active,6'3",
69,Bubba,Thomas,Active,6'1",
31,Jacardia,Wright,Active,6'0",
80,Traeshon,Holden,Active,6'2",
43,Maxen,Hook,Active,6'0",
6,Donovan,Ezeiruaku,Active,6'2",
23,Jaydon,Blue,Active,5'9",
50,Shemar,James,Active,6'1",
37,Phil,Mafah,Active,6'1",
87,Montorie,Foster Jr.,Active,5'11",
3,Nick,Emmanwori,Active,6'3",
52,Tyler,Booker,Active,6'5",
76,Grey,Zabel,Active,6'6",
28,Shavon,Revel Jr.,Active,6'2",
18,Elijah,Arroyo,Active,6'5",
49,Chris,Paul Jr.,Active,6'1",
51,Jared,Ivey,Active,6'6",
93,Jay,Toia,Active,6'2",
98,Rylie,Mills,Active,6'5",
73,Logan,Brown,Active,6'6",
38,Alijah,Clark,Active,6'1",
40,Robbie,Ouzts,Active,6'3",
65,Ajani,Cornelius,Active,6'5",
35,Marist,Liufau,Active,6'2",
48,Tyrice,Knight,Active,6'0",
61,Jalen,Sundell,Active,6'5",
71,Nate,Thomas,Active,6'5",
27,Reddy,Steward,Active,5'11",
79,Marcellus,Johnson,Active,6'4",
32,Julius,Wood,Active,6'1",
50,Jamie,Sheriff,Active,6'1",
6,Jalen,Milroe,Active,6'2",
17,Jaden,Smith,Active,6'6",
15,Tory,Horton,Active,6'2",
56,Cooper,Beebe,Active,6'3",
86,Ricky,White III,Active,6'1",
60,Tyler,Guyton,Active,6'7",
91,Byron,Murphy II,Active,6'0",
10,Joe,Milton III,Active,6'5",
64,Christian,Haynes,Active,6'3",
77,Trevor,Keegan,Active,6'6",
21,Caelen,Carson,Active,6'0",
28,Nehemiah,Pritchett,Active,6'0",
89,Brevyn,Spann-Ford,Active,6'6",
88,AJ,Barner,Active,6'6",
19,Ryan,Flournoy,Active,6'1",
85,Princeton,Fant,Active,6'2",
39,Ty,Okada,Active,5'11",
41,Chris,Stoll,Active,6'2",
95,Brandon,Pili,Active,6'3",
38,Brady,Russell,Active,6'3",
52,Patrick,O'Connell,Active,6'1",
17,Brandon,Aubrey,Active,6'3",
31,Josh,Butler,Active,6'0",
19,Jake,Bobo,Active,6'4",
94,Mike,Morris,Active,6'6",
25,Kenny,McIntosh,Active,6'0",
58,Derick,Hall,Active,6'3",
32,Drake,Thomas,Active,5'11",
0,DeMarvion,Overshown,Active,6'3",
58,Isaiah,Land,Active,6'3",
40,Hunter,Luepke,Active,6'1",
53,Dee,Winters,Active,5'11",
86,Luke,Schoonmaker,Active,6'5",
27,Emanuel,Wilson,Active,5'10",
90,Tyrus,Wheat,Active,6'2",
30,AJ,Finley,Active,6'2",
66,T.J.,Bass,Active,6'4",
9,KaVontae,Turpin,Active,5'7",
21,Devon,Witherspoon,Active,6'0",
75,Anthony,Bradford,Active,6'4",
30,Israel,Abanikanda,Active,5'10",
55,Olu,Oluwatimi,Active,6'3",
85,Irv,Charles,Active,6'4",
96,Adedayo,Odeleye,Active,6'5",
20,Malik,Davis,Active,5'10",
23,D'Anthony,Bell,Active,6'1",
67,Charles,Cross,Active,6'5",
72,Abraham,Lucas,Active,6'6",
36,George,Holani,Active,5'11",
26,Zach,Charbonnet,Active,6'1",Out
16,Sam,Howell,Active,6'1",
81,Jonathan,Mingo,Active,6'2",
11,Jaxon,Smith-Njigba,Active,6'0",
3,George,Pickens,Active,6'3",
87,Jake,Ferguson,Active,6'5",
91,Otito,Ogbonnia,Active,6'4",
15,Derion,Kendrick,Active,6'0",
33,Velus,Jones Jr.,Active,6'0",
73,Tyler,Smith,Active,6'5",
2,Cobie,Durant,Active,5'11",
14,Markquese,Bell,Active,6'2",
54,Sam,Williams,Active,6'4",
29,Josh,Jobe,Active,5'11",
26,DaRon,Bland,Active,6'2",
24,Rodney,Thomas II,Active,6'1",
53,James,Houston,Active,6'1",
22,Rashid,Shaheed,Active,6'0",
92,Quinnen,Williams,Active,6'3",
20,Julian,Love,Active,5'11",
2,Drew,Lock,Active,6'4",
,Corey,Ballentine,Inactive,5'11",
1,P.J.,Locke,Active,5'10",
46,Harrison,Bryant,Active,6'5",
15,Tyler,Johnson,Active,6'1",
34,Jalen,Thompson,Active,5'11",
88,CeeDee,Lamb,Active,6'2",
72,Matt,Hennessy,Injured Reserve,6'3",Out
82,Cody,White,Active,6'3",
74,Josh,Jones,Active,6'7",
17,Noah,Igbinoghene,Active,5'11",
78,Terence,Steele,Active,6'6",
51,Nick,Leverett,Active,6'3",
33,Javonte,Williams,Active,5'10",
13,Ernest,Jones IV,Active,6'2",
34,Shemar,Jean-Charles,Active,5'10",
42,Curtis,Robinson,Active,6'3",
44,Chazz,Surratt,Active,6'2",
0,DeMarcus,Lawrence,Active,6'3",
56,Dante,Fowler Jr.,Active,6'3",
99,Leonard,Williams,Active,6'5",
5,Bryan,Anger,Active,6'3",
5,Jason,Myers,Active,5'10",
97,Kenny,Clark,Active,6'3",
90,Jarran,Reed,Active,6'3",
98,Jonathan,Bullard,Active,6'3",
10,Cooper,Kupp,Active,6'1",
4,Dak,Prescott,Active,6'2",
81,Eric,Saubert,Active,6'5",
24,Malik,Hooker,Active,6'1",
7,Uchenna,Nwosu,Active,6'2",
14,Sam,Darnold,Active,6'3",
44,Trent,Sieg,Active,6'3",
7,Rashan,Gary,Active,6'5",
4,Michael,Dickson,Active,6'2",
11,Marquez,Valdes-Scantling,Active,6'4",
80,Ian,Thomas,Active,6'3",
3,Taron,Johnson,Active,5'11",
14,Matt,Gay,Active,6'0",
74,Kolton,Miller,Active,6'8",
69,Adam,Butler,Active,6'4",
8,Kirk,Cousins,Active,6'3",
13,Phillip,Dorsett,Active,5'10",
5,Eric,Stokes,Active,6'1",
95,Kwity,Paye,Active,6'3",
61,Jordan,Meredith,Active,6'2",
57,Cameron,McGrone,Active,6'3",
51,Malcolm,Koonce,Active,6'3",
94,Benito,Jones,Active,6'1",
11,Jeremy,Chinn,Active,6'3",
6,AJ,Cole,Active,6'4",
85,Albert,Okwuegbunam,Active,6'5",
98,Maxx,Crosby,Active,6'5",
81,Dareke,Young,Active,6'2",
50,Segun,Olubi,Active,6'2",
27,Tristin,McCollum,Active,6'3",
99,Thomas,Booker IV,Active,6'3",
34,Connor,Heyward,Active,6'0",
7,Quay,Walker,Active,6'4",
87,Michael,Mayer,Active,6'4",
70,Spencer,Burford,Active,6'4",
9,Jalen,Nailor,Active,6'0",
17,Nakobe,Dean,Active,5'11",
65,Tyler,Linderbaum,Active,6'2",
20,Isaiah,Pola-Mao,Active,6'3",
1,Tre,Tucker,Active,5'8",
,Justin,Shorter,Injured Reserve,6'4",Out
78,Dalton,Wagner,Active,6'8",
47,Alex,Ward,Active,6'4",
56,Atonio,Mafi,Active,6'3",
12,Aidan,O'Connell,Active,6'3",
4,Shedrick,Jackson,Active,6'1",
25,Decamerion,Richardson,Active,6'2",
54,Brennan,Jackson,Active,6'4",
37,Roman,Hemby,Active,6'0",
23,Dylan,Laube,Active,5'9",
33,Chris,Collier,Active,5'10",
89,Brock,Bowers,Active,6'4",
58,Jackson,Powers-Johnson,Active,6'3",
2,Ashton,Jeanty,Active,5'8",
18,Jack,Bech,Active,6'1",
67,Will,Putnam,Active,6'4",
29,Chigozie,Anusiem,Active,6'1",
96,Jonah,Laulu,Active,6'5",
71,DJ,Glaze,Active,6'4",
44,Tommy,Eichenberg,Active,6'2",
97,Tonka,Hemingway,Active,6'2",
55,Cody,Lindenberg,Active,6'2",
92,JJ,Pegues,Active,6'2",
76,Caleb,Rogers,Active,6'4",
60,Charles,Grant,Active,6'4",
10,Dont'e,Thornton Jr.,Active,6'5",
26,Darien,Porter,Active,6'2",
22,Greedy,Vance,Active,5'9",
68,Treven,Ma'ae,Active,6'3",
84,Carter,Runyon,Active,6'4",
79,Laki,Tasi,Active,6'6",
15,Fernando,Mendoza,Active,6'5",
91,Jahfari,Harvey,Active,6'2",
28,Jermod,McCoy,Active,6'0",
30,Mike,Washington Jr.,Active,6'2",
86,Chase,Roberts,Active,6'4",
46,Tyler,Duzansky,Active,6'4",
31,Treydan,Stukes,Active,6'2",
43,Dalton,Johnson,Active,5'11",
75,Gary,Smith III,Active,6'1",
90,Brandon,Cleveland,Active,6'4",
48,Cian,Slone,Active,6'3",
53,Xavian,Sorey Jr.,Active,6'2",
19,Malik,Benson,Active,6'1",
35,Hezekiah,Masses,Active,6'1",
66,Trey,Zuhn III,Active,6'7",
42,Keyron,Crawford,Active,6'4",
83,Jonathan,Brady,Active,5'10",
40,Devin,Lafayette,Active,6'2",
77,Justin,Pickett,Active,6'7",
32,Corey,Rucker,Injured Reserve,6'0",Out
59,Chris,Thomas,Active,6'3",
49,Devyn,Perkins,Active,5'10",
73,Niklas,Henning,Active,6'6",
45,Patrick,Gurd,Active,6'4",
62,Kamar,Missouri,Active,6'5",
39,Caleb,Offord,Active,6'2",
16,Jacob,Clark,Active,6'5",
88,E.J.,Williams Jr.,Active,6'3",
72,Isaiah,Jatta,Active,6'6",
41,Tanner,Wall,Active,6'1",
38,Kansei,Matsuzawa,Active,6'2",
29,Davon,Booth,Active,5'8",
63,Mason,Murphy,Active,6'5",
60,Izavion,Miller,Active,6'5",
30,Coleman,Bennett,Active,5'11",
20,KC,Eziomume,Active,6'1",
,Gabriel,Plascencia,Inactive,6'0",
36,TJ,Harden,Active,6'0",
36,Wes,Pahl,Active,6'4",
34,Zion,Washington,Active,6'1",
87,Kole,Wilson,Active,5'7",
43,Nate,Evans,Active,5'11",
20,Kyron,Hudson,Active,6'1",
35,Wayne,Matthews III,Active,6'0",
38,Reid,Carrico,Active,6'2",
58,Austin,Barber,Active,6'7",
64,Tyreak,Sapp,Active,6'2",
87,Sam,Roush,Active,6'5",
16,Miller,Moss,Active,6'1",
81,Zavion,Thomas,Active,5'10",
49,Keyshaun,Elliott,Active,6'1",
17,Justin,Jefferson,Active,6'0",
54,Logan,Jones,Active,6'3",
48,Carsen,Ryan,Active,6'3",
43,Hayden,Large,Active,6'4",
76,Caden,Barnett,Active,6'4",
64,Jaren,Kump,Active,6'5",
45,Beau,Gardner,Active,6'5",
39,Michael,Coats Jr.,Active,5'9",
91,Jayden,Loving,Active,6'1",
38,Skyler,Thomas,Active,6'2",
90,Khordae,Sydnor,Active,6'4",
96,Jordan,van den Berg,Active,6'3",
15,Taylen,Green,Active,6'6",
1,KC,Concepcion,Active,6'0",
12,Denzel,Boston,Active,6'4",
24,Malik,Muhammad,Active,6'0",
52,Parker,Brailsford,Active,6'2",
28,Emmanuel,McNeil-Warren,Active,6'3",
97,Logan,Fano,Active,6'4",
31,Dillon,Thieneman,Active,6'0",
55,Spencer,Fano,Active,6'6",
18,Joe,Royer,Active,6'5",
85,Aaron,Anderson,Active,5'8",
81,Luke,Floriea,Active,5'8",
42,Easton,Mascarenas-Arnold,Active,5'11",
27,Dontae,Manning,Active,5'10",
47,Ruben,Hyppolite II,Active,6'0",
65,Luke,Newman,Active,6'3",
23,Ahmani,Marshall,Active,6'1",
63,Jeremiah,Byers,Active,6'4",
98,Adin,Huntington,Active,6'1",
84,Gage,Larvadain,Active,5'8",
83,JP,Richardson,Active,5'11",
46,Luke,Elkin,Active,6'1",
9,Jahdae,Walker,Active,6'3",
31,Donovan,McMillon,Active,6'2",
67,Jack,Conley,Active,6'7",
37,Dom,Jones,Active,6'2",
47,Tyron,Herring,Active,6'1",
2,Shedeur,Sanders,Active,6'2",
35,Raheim,Sanders,Active,6'0",
10,Luther,Burden III,Active,6'0",
0,Isaiah,Bond,Active,5'11",
49,Carson,Schwesinger,Active,6'3",
94,Mason,Graham,Active,6'4",
95,Shemar,Turner,Active,6'3",Out
75,Ozzy,Trapilo,Active,6'8",Out
72,KT,Leveston,Active,6'4",
70,Zak,Zinter,Active,6'6",
54,Edefuan,Ulofoshio,Active,6'1",
40,Nathaniel,Watson,Active,6'0",
65,Kingsley,Eguakun,Active,6'3",
41,Christopher,Edmonds,Active,6'2",
79,Theo,Benedet,Active,6'7",
59,Winston,Reid,Active,6'0",
82,Brenden,Bates,Active,6'5",
60,Kyle,Hergel,Active,6'2",
59,Jamree,Kromah,Active,6'3",
22,Dylan,Sampson,Active,5'8",
84,Colston,Loveland,Active,6'6",
44,Harold,Fannin Jr.,Active,6'4",
82,Omari,Kelly,Active,5'11",
25,Kyle,Monangai,Active,5'8",
10,Quinshon,Judkins,Active,6'0",
80,Qadir,Ismail,Active,6'6",
62,Elijah,Chatman,Active,6'0",
30,Nik,Constantinou,Active,6'3",
51,Mike,Hall Jr.,Active,6'3",
15,Rome,Odunze,Active,6'3",
83,Malachi,Corley,Active,5'11",
18,Caleb,Williams,Active,6'1",
72,Kiran,Amegadjie,Active,6'5",
94,Austin,Booker,Active,6'6",
80,Jamari,Thrash,Active,6'0",
,Dominique,Hampton,Inactive,6'3",
26,Myles,Harden,Active,5'11",
19,Tory,Taylor,Active,6'4",
25,Andre,Szmyt,Active,6'0",
86,Blake,Whiteheart,Active,6'4",
23,Roschon,Johnson,Active,6'0",
19,Cedric,Tillman,Active,6'3",
74,Jordan,McFadden,Active,6'2",
69,Jeremiah,Martin,Active,6'3",
26,Anthony,Johnson Jr.,Active,6'0",
29,Tyrique,Stevenson,Active,6'0",
57,Isaiah,McGuire,Active,6'4",
32,Terell,Smith,Active,6'0",
30,Gervarrius,Owens,Active,6'0",
56,Luke,Wypler,Active,6'3",
33,Ronnie,Hickman,Active,6'1",
58,Darnell,Wright,Active,6'5",
17,Tyson,Bagent,Active,6'3",
13,Maurice,Alexander,Active,5'10",
79,Dawand,Jones,Active,6'8",
99,Gervon,Dexter Sr.,Active,6'6",
44,Noah,Sewell,Active,6'1",Out
8,Jared,Verse,Active,6'4",
61,Benton,Whitley,Active,6'4",
11,Tre,Avery,Active,5'11",
91,Alex,Wright,Active,6'5",
45,Nephi,Sewell,Active,6'0",
86,Nikola,Kalinic,Active,6'4",
2,Coby,Bryant,Active,6'1",
70,Braxton,Jones,Active,6'5",
77,Zion,Johnson,Active,6'3",
6,Dillon,Gabriel,Active,5'11",
48,D'Marco,Jackson,Active,6'1",
93,Kalia,Davis,Active,6'2",
6,Kyler,Gordon,Active,5'11",
57,Jack,Sanborn,Active,6'2",
39,Josh,Blackwell,Active,5'11",
37,Dallis,Flowers,Active,6'1",
33,Jaylon,Jones,Active,5'11",
92,Daniel,Hardy,Active,6'2",
38,Brittain,Brown,Active,6'1",
22,Elijah,Hicks,Active,5'11",
98,Montez,Sweat,Active,6'6",
71,Tytus,Howard,Active,6'5",
74,Elgton,Jenkins,Active,6'5",
88,Stephen,Carlson,Active,6'4",
21,Cam,Lewis,Active,5'9",
67,Garrett,Bradbury,Active,6'3",
12,Devin,Bush,Active,5'11",
5,Quincy,Williams,Active,5'11",
35,Scotty,Miller,Active,5'9",
36,Salvon,Ahmed,Active,5'11",
85,Cole,Kmet,Active,6'6",
20,D'Angelo,Ross,Active,5'9",
4,D'Andre,Swift,Active,5'8",
3,Jerry,Jeudy,Active,6'1",
9,Grant,Delpit,Active,6'3",
24,Daniel,Thomas,Active,5'10",
52,Jonathan,Garvin,Active,6'4",
73,Jonah,Jackson,Active,6'3",
99,Julian,Okwara,Active,6'4",
97,James,Lynch,Active,6'4",
69,Tyre,Phillips,Active,6'5",
71,Jedrick,Wills Jr.,Active,6'4",
46,Jon,Rhattigan,Active,6'0",
92,Sam,Kamara,Active,6'0",
78,Teven,Jenkins,Active,6'6",
55,Dayo,Odeyingbo,Active,6'5",Out
53,Kendrick,Green,Active,6'4",
6,Jeremiah,Owusu-Koramoah,Physically Unable to Perform,6'2",Out
89,Jack,Stoll,Active,6'4",
7,Tyson,Campbell,Active,6'1",
16,Tylan,Wallace,Active,5'11",
50,Rex,Sunahara,Active,6'6",
27,Myles,Bryant,Active,5'9",
1,Jaylon,Johnson,Active,6'0",
90,Neville,Gallimore,Active,6'2",
8,Cairo,Santos,Active,5'8",
11,Case,Keenum,Active,6'1",
4,Deshaun,Watson,Active,6'3",
14,Kalif,Raymond,Active,5'9",
62,Joe,Thuney,Active,6'5",
96,Maliek,Collins,Active,6'2",
50,Grady,Jarrett,Active,6'1",
34,Michael,Burton,Active,6'0",
21,Denzel,Ward,Active,5'11",
53,T.J.,Edwards,Active,6'0",
13,Corey,Bojorquez,Active,6'0",
93,Kentavius,Street,Active,6'2",
33,Siran,Neal,Active,6'0",
57,Jacob,Martin,Active,6'2",
91,John,Franklin-Myers,Active,6'4",
18,Eddy,Pineiro,Active,5'11",
97,Nick,Bosa,Active,6'4",
81,Malik,Turner,Active,6'2",
57,Dre,Greenlaw,Active,6'0",
51,Austin,Schlottmann,Active,6'6",
60,Brandon,Parker,Active,6'8",
54,Fred,Warner,Active,6'3",
3,Christian,Kirk,Active,5'11",
0,Calvin,Ridley,Active,6'1",
85,George,Kittle,Active,6'4",
30,Eli,Apple,Active,6'1",
10,Mitchell,Trubisky,Active,6'3",
23,Christian,McCaffrey,Active,5'11",
90,Solomon,Thomas,Active,6'2",
7,Demarcus,Robinson,Active,6'1",
64,Jake,Brendel,Active,6'4",
5,Mike,Evans,Active,6'5",
44,Kyle,Juszczyk,Active,6'2",
46,Jon,Weeks,Active,5'10",
46,Morgan,Cox,Active,6'4",
71,Trent,Williams,Active,6'5",
95,Jordan,Elliott,Active,6'4",
7,Corliss,Waitman,Active,6'2",
