Number,FantasyPosition,PlayerSeasonID,AuctionValue,AuctionValuePPR
11,QB,991347733,,
43,LB,991340632,,
43,LB,991309959,,
79,OL,991324449,,
40,LB,991397903,,
51,LB,991340633,,
51,LB,991309960,,
67,OL,991309961,,
67,OL,991340634,,
69,OL,991309962,,
92,DL,991309963,,
18,WR,991309964,,
18,WR,991340635,,
49,TE,991309965,,
32,RB,991309966,,
32,RB,991340636,,
58,LB,991340637,,
58,LB,991309967,,
44,DB,991309968,,
44,DB,991340638,,
8,DB,991340639,,
21,DB,991309969,,
64,OL,991309970,,
64,OL,991340640,,
2,DB,991340641,,
2,DB,991309971,,
28,LB,991319037,,
5,QB,991347742,,
4,WR,991309972,,
71,OL,991309973,,
71,OL,991340642,,
23,DB,991309974,,
76,OL,991309975,,
76,OL,991340643,,
14,WR,991309976,,
3,WR,991309977,,
3,WR,991351323,,
8,QB,991309978,,
27,RB,991309980,,
27,RB,991340645,,
1,WR,991340646,,
1,WR,991309981,,
26,DB,991309982,,
26,DB,991340647,,
17,P,991340648,,
17,P,991309983,,
72,OL,991309984,,
24,DB,991309985,,
24,DB,991340649,,
0,LB,991340650,,
0,LB,991309986,,
5,DB,991309987,,
61,DL,991309988,,
61,DL,991340651,,
39,DB,991309989,,
47,RB,991324450,,
95,DL,991309990,,
89,TE,991338311,,
25,DB,991309991,,
89,WR,991309992,,
36,RB,991309993,,
36,RB,991340652,,
68,OL,991347743,,
68,OL,991309994,,
81,WR,991309995,,
15,LB,991309996,,
15,LB,991340653,,
9,QB,991340654,,
9,QB,991309997,,
46,TE,991309998,,
16,K,991309999,,
16,K,991340655,,
6,DB,991340656,,
29,DB,991310000,,
59,LB,991310001,,
59,LB,991343500,,
73,OL,991340657,,
73,OL,991310002,,
65,OL,991310003,,
65,OL,991340658,,
50,DL,991340659,,
50,DL,991310004,,
82,WR,991310005,,
82,WR,991405444,,
98,LB,991340660,,
54,LB,991310006,,
94,DL,991310007,,
94,DL,991388621,,
20,DB,991310008,,
47,LB,991319038,,
13,WR,991310009,,
13,WR,991340661,,
83,WR,991310010,,
74,OL,991310011,,
74,OL,991340662,,
41,LB,991310012,,
90,DL,991310013,,
90,DL,991340664,,
12,QB,991340665,,
12,QB,991310014,,
96,LB,991310015,,
96,LB,991362428,,
60,OL,991340666,,
60,OL,991310016,,
62,OL,991310017,,
38,RB,991310018,,
48,TE,991310019,,
85,TE,991340667,,
34,DB,991405445,,
34,DB,991310020,,
56,LB,991310021,,
57,LB,991310022,,
57,LB,991340669,,
91,P,991310023,,
63,OL,991310024,,
19,WR,991310025,,
35,DB,991310026,,
85,WR,991310027,,
52,LB,991310028,,
40,DB,991310029,,
31,WR,991310030,,
4,WR,991340670,,
99,DL,991340671,,
99,DL,991310031,,
69,OL,991307143,,
66,OL,991310032,,
66,OL,991354889,,
76,OL,991410284,,
76,OL,991335943,,
76,OL,991307998,,
8,WR,991410285,,
8,WR,991307999,,
8,WR,991335944,,
81,TE,991335945,,
81,TE,991308000,,
81,TE,991410286,,
85,TE,991410287,,
85,TE,991308001,,
85,TE,991335946,,
72,DL,991319034,,
5,DB,991308002,,
13,WR,991308003,,
13,WR,991335947,,
13,WR,991413127,,
11,QB,991410288,,
11,QB,991335948,,
11,QB,991308004,,
84,WR,991308005,,
2,LB,991410289,,
2,LB,991308006,,
2,LB,991335949,,
7,DB,991410290,,
7,DB,991335950,,
7,DB,991308007,,
14,LB,991308008,,
14,LB,991335951,,
14,LB,991410291,,
48,LB,991410292,,
48,LB,991355294,,
48,LB,991308009,,
65,OL,991410293,,
65,OL,991308010,,
65,OL,991335953,,
22,DB,991308011,,
42,LB,991351324,,
34,RB,991362816,,
34,RB,991410294,,
39,RB,991308012,,
4,RB,991308013,,
4,RB,991335954,,
44,LB,991335955,,
44,LB,991308014,,
44,LB,991410295,,
33,LB,991410296,,
33,LB,991308015,,
33,LB,991335956,,
23,DB,991308016,,
21,DB,991308017,,
21,DB,991335958,,
21,DB,991410297,,
71,OL,991410298,,
71,OL,991335959,,
71,OL,991308018,,
38,RB,991308019,,
38,RB,991335960,,
38,RB,991410299,,
90,DL,991410300,,
90,DL,991335961,,
90,DL,991308020,,
97,DL,991410301,,
97,DL,991308021,,
97,DL,991335962,,
95,DL,991410302,,
95,DL,991335963,,
95,DL,991308022,,
39,DB,991365696,,
61,OL,991351325,,
45,LB,991308023,,
53,LB,991410303,,
53,LB,991308024,,
53,LB,991335964,,
9,WR,991410304,,
9,WR,991335965,,
9,WR,991308025,,
32,RB,991410305,,
32,RB,991308026,,
32,RB,991335966,,
49,TE,991308027,,
69,OL,991308028,,
25,DB,991410306,,
25,DB,991308029,,
25,DB,991335967,,
49,LB,991335060,,
49,LB,991410307,,
77,OL,991410308,,
77,OL,991335968,,
77,OL,991308030,,
61,OL,991308031,,
59,OL,991308032,,
59,OL,991335969,,
59,OL,991410309,,
74,OL,991410310,,
74,OL,991351316,,
55,OL,991308033,,
37,K,991308034,,
41,DB,991308035,,
41,DB,991335971,,
41,DB,991410311,,
51,LB,991410312,,
51,LB,991335972,,
51,LB,991308037,,
98,DL,991308038,,
98,DL,991381143,,
0,DB,991410313,,
0,DB,991335973,,
0,DB,991308039,,
3,WR,991308040,,
3,WR,991335974,,
3,WR,991410314,,
28,DB,991412381,,
28,DB,991335975,,
28,DB,991308041,,
99,DL,991308042,,
62,OL,991308043,,
17,P,991308044,,
17,P,991335977,,
17,P,991410315,,
15,LB,991335978,,
15,LB,991308045,,
15,LB,991410316,,
94,DL,991335979,,
94,DL,991410317,,
29,DB,991308046,,
16,QB,991335980,,
16,QB,991410318,,
54,DL,991308047,,
75,OL,991308048,,
93,DL,991410319,,
93,DL,991336199,,
1,WR,991308049,,
10,QB,991308050,,
10,QB,991335981,,
10,QB,991410320,,
6,WR,991308051,,
26,RB,991308052,,
26,RB,991358298,,
88,TE,991308053,,
87,TE,991308054,,
37,RB,991335982,,
37,RB,991410321,,
70,OL,991335983,,
70,OL,991308055,,
70,OL,991410322,,
64,OL,991308056,,
22,RB,991323341,,
80,TE,991308057,,
83,WR,991308058,,
30,DB,991308059,,
30,DB,991335984,,
68,DL,991308060,,
96,DL,991308061,,
24,DB,991410323,,
24,DB,991308062,,
24,DB,991335985,,
35,DB,991361593,,
35,DB,991308063,,
22,DB,991335986,,
22,DB,991410324,,
18,WR,991335987,,
18,WR,991308064,,
18,WR,991410325,,
16,WR,991323342,,
86,WR,991308065,,
86,WR,991335988,,
86,WR,991410326,,
82,TE,991410327,,
82,TE,991381144,,
82,TE,991308066,,
34,RB,991308067,,
66,OL,991308068,,
66,OL,991335989,,
66,OL,991410328,,
58,OL,991335990,,
58,OL,991308069,,
58,OL,991410329,,
92,DL,991308070,,
92,DL,991335991,,
36,K,991410330,,
36,K,991335992,,
36,K,991308071,,
43,LB,991308072,,
43,LB,991381145,,
43,LB,991410331,,
31,DB,991335993,,
31,DB,991308073,,
31,DB,991410332,,
55,DL,991335994,,
55,DL,991410333,,
93,DL,991308074,,
91,LB,991410334,,
91,LB,991308075,,
91,LB,991335995,,
52,OL,991410335,,
52,OL,991335996,,
52,OL,991308076,,
47,LS,991410336,,
47,LS,991308077,,
47,LS,991335997,,
19,DB,991410337,,
19,DB,991343070,,
19,DB,991308078,,
17,QB,991308079,,
29,WR,991308080,,
29,WR,991410338,,
23,DB,991369422,,
39,DB,991308081,,
37,DB,991308082,,
16,DB,991308083,,
42,LB,991308084,,
74,OL,991308085,,
55,DL,991312184,,
72,DL,991308086,,
63,OL,991308087,,
46,LB,991308088,,
30,RB,991319036,,
94,DL,991336051,,
94,DL,991315494,,
56,LB,991315495,,
56,LB,991336052,,
10,WR,991315496,,
58,DL,991315497,,
98,DL,991336054,,
49,LS,991336055,,
49,LS,991315498,,
41,RB,991315499,,
41,RB,991336056,,
92,DL,991336057,,
92,DL,991315500,,
7,QB,991354890,,
43,DB,991358299,,
11,WR,991372800,,
17,WR,991315501,,
21,DB,991315502,,
21,DB,991336058,,
93,DL,991336059,,
93,DL,991315503,,
27,DB,991315504,,
27,DB,991336060,,
19,RB,991358294,,
11,WR,991315505,,
76,OL,991315506,,
48,DB,991315507,,
96,DL,991315508,,
96,DL,991336061,,
78,OL,991336062,,
78,OL,991315509,,
87,TE,991354891,,
0,DB,991336063,,
0,DB,991315511,,
26,RB,991315512,,
83,TE,991315513,,
83,TE,991336064,,
14,WR,991315514,,
23,RB,991315515,,
24,DB,991315516,,
26,DB,991343071,,
51,OL,991336065,,
51,OL,991315517,,
66,OL,991315518,,
99,DL,991315519,,
99,DL,991336066,,
28,DB,991336067,,
28,DB,991315520,,
61,OL,991321370,,
54,DL,991315521,,
54,DL,991336068,,
12,WR,991336069,,
12,WR,991315522,,
85,WR,991402684,,
88,TE,991336070,,
88,TE,991315523,,
67,OL,991315524,,
20,LB,991315525,,
20,LB,991336071,,
66,OL,991372801,,
58,DL,991336072,,
98,DL,991315526,,
77,OL,991315527,,
77,OL,991336073,,
86,TE,991315528,,
2,QB,991315529,,
2,QB,991336074,,
6,QB,991336075,,
6,QB,991315530,,
3,QB,991315531,,
3,QB,991405652,,
45,LB,991351326,,
45,LB,991315532,,
70,OL,991315533,,
1,DB,991315534,,
1,DB,991336077,,
52,LB,991315535,,
63,OL,991311554,,
79,OL,991336078,,
13,RB,991315536,,
62,DL,991321371,,
95,DL,991315537,,
95,DL,991366324,,
89,WR,991405653,,
42,TE,991321372,,
84,TE,991339163,,
22,WR,991315538,,
81,WR,991315539,,
81,WR,991347744,,
90,DL,991336081,,
90,DL,991315540,,
72,OL,991336082,,
34,RB,991385584,,
17,WR,991336083,,
55,DL,991315541,,
5,RB,991315542,,
5,RB,991336084,,
25,DB,991336085,,
25,DB,991315543,,
55,LB,991354892,,
65,DL,991321373,,
31,DB,991315544,,
31,DB,991336086,,
19,K,991315545,,
69,OL,991315546,,
69,OL,991385585,,
30,RB,991372802,,
4,DB,991336088,,
4,DB,991315547,,
75,OL,991315548,,
75,OL,991336089,,
16,WR,991315549,,
14,WR,991313697,,
14,WR,991336090,,
72,OL,991315550,,
53,LB,991315551,,
53,LB,991336091,,
39,K,991385586,,
39,K,991315552,,
85,TE,991315553,,
89,WR,991315554,,
97,DL,991315555,,
97,DL,991336092,,
60,OL,991315556,,
15,WR,991315557,,
15,WR,991336093,,
36,DB,991315558,,
44,LB,991315559,,
44,LB,991336094,,
38,DB,991315560,,
82,TE,991315561,,
82,TE,991347745,,
24,RB,991336095,,
30,RB,991315562,,
34,RB,991315563,,
80,TE,991315564,,
80,TE,991336096,,
71,OL,991336097,,
71,OL,991315565,,
47,LB,991315566,,
28,LB,991336098,,
46,P,991315567,,
91,DL,991315568,,
91,DL,991336099,,
33,DB,991336100,,
33,DB,991315569,,
57,LB,991315570,,
29,DB,991315571,,
29,DB,991336101,,
40,DL,991336102,,
40,DL,991315572,,
74,OL,991336103,,
68,OL,991336104,,
68,OL,991315573,,
18,QB,991315574,,
59,DL,991315575,,
73,OL,991315576,,
73,OL,991397902,,
35,DB,991315577,,
74,DL,991315578,,
37,DB,991315579,,
84,WR,991315580,,
32,P,991315581,,
32,P,991336105,,
79,OL,991315582,,
89,WR,991321374,,
9,K,991336901,,
9,K,991308966,,
3,QB,991308967,,
3,QB,991336902,,
59,LS,991336903,,
59,LS,991308968,,
19,QB,991308969,,
19,QB,991336904,,
47,LB,991347746,,
93,DL,991336905,,
93,DL,991308970,,
85,TE,991308971,,
85,TE,991336906,,
95,DL,991336907,,
95,DL,991308972,,
72,OL,991308973,,
72,OL,991336908,,
96,DL,991308974,,
83,WR,991308975,,
15,P,991343059,,
37,K,991337273,,
74,OL,991336909,,
74,OL,991308976,,
88,WR,991337276,,
49,LB,991336910,,
49,LB,991308977,,
64,OL,991308978,,
64,OL,991336911,,
65,OL,991336912,,
65,OL,991308979,,
81,WR,991308980,,
97,DL,991308981,,
97,DL,991336913,,
58,LB,991336914,,
58,LB,991308982,,
26,RB,991308983,,
26,RB,991336915,,
18,WR,991336916,,
18,WR,991308984,,
0,LB,991308985,,
0,LB,991336917,,
12,P,991336918,,
12,P,991308986,,
44,LB,991308987,,
33,LB,991336919,,
80,WR,991336920,,
0,WR,991308988,,
89,WR,991377097,,
23,RB,991308989,,
34,DB,991308990,,
78,OL,991323343,,
78,OL,991336921,,
76,OL,991336922,,
76,OL,991308991,,
87,WR,991308992,,
39,TE,991402905,,
21,DB,991336923,,
21,DB,991308993,,
52,LB,991362811,,
70,OL,991308994,,
57,DL,991308995,,
57,DL,991336924,,
8,DB,991336925,,
8,DB,991308996,,
55,OL,991308997,,
55,OL,991336926,,
67,OL,991308998,,
84,TE,991308999,,
84,TE,991336927,,
17,WR,991336928,,
17,WR,991309000,,
20,RB,991381351,,
5,LB,991336929,,
5,LB,991309001,,
73,OL,991309002,,
73,OL,991336930,,
24,DB,991336931,,
24,DB,991309003,,
89,TE,991309004,,
75,OL,991309005,,
28,DB,991309006,,
28,DB,991336932,,
82,TE,991336933,,
82,TE,991309007,,
98,DL,991309008,,
98,DL,991336934,,
41,LB,991336935,,
41,LB,991309009,,
80,WR,991309010,,
,TE,991335012,,
43,DB,991365697,,
43,DB,991309011,,
90,DL,991309012,,
45,LB,991309013,,
45,LB,991347747,,
13,WR,991336937,,
13,WR,991309014,,
61,OL,991309015,,
61,OL,991336938,,
2,DB,991336939,,
2,DB,991309016,,
37,LB,991333828,,
69,DL,991309017,,
9,WR,991337245,,
88,WR,991336197,,
46,LB,991356379,,
35,DB,991335868,,
37,DB,991309018,,
99,DL,991309019,,
31,DB,991309020,,
31,DB,991336940,,
23,DB,991336941,,
35,DB,991309021,,
54,LB,991309022,,
15,QB,991309023,,
1,WR,991309024,,
1,WR,991336942,,
27,DB,991336943,,
27,DB,991309025,,
25,RB,991309026,,
25,RB,991402906,,
29,RB,991336944,,
29,RB,991309027,,
22,DB,991309028,,
22,DB,991336945,,
34,DB,991336946,,
53,LB,991336947,,
53,LB,991309029,,
60,OL,991309030,,
60,OL,991402907,,
48,LB,991309031,,
36,DB,991369228,,
33,DB,991309032,,
99,DL,991405657,,
63,OL,991309033,,
99,K,991309034,,
99,K,991351327,,
54,LB,991343072,,
94,DL,991377098,,
94,DL,991309035,,
44,RB,991309036,,
44,RB,991336948,,
9,WR,991309037,,
71,OL,991309038,,
71,OL,991336949,,
51,LB,991336950,,
51,LB,991309039,,
86,TE,991309040,,
86,TE,991336951,,
2,WR,991309041,,
6,QB,991309042,,
6,QB,991336952,,
81,WR,991336953,,
8,WR,991309043,,
30,K,991397904,,
91,DL,991336954,,
91,DL,991309044,,
39,DB,991309045,,
25,DB,991309046,,
38,DB,991343074,,
83,WR,991377099,,
5,WR,991309047,,
38,DB,991309048,,
46,LB,991309049,,
12,WR,991309050,,
48,TE,991309051,,
68,OL,991309052,,
30,DB,991309053,,
6,K,991336160,,
18,K,991312781,,
2,QB,991312782,,
2,QB,991336161,,
21,DB,991336162,,
21,DB,991312783,,
83,WR,991312784,,
83,WR,991336163,,
42,LS,991336164,,
42,LS,991312785,,
26,DB,991312786,,
26,DB,991336165,,
91,DL,991312787,,
,DL,991309953,,
97,DL,991336166,,
79,OL,991336167,,
79,OL,991312788,,
10,WR,991312789,,
10,WR,991336168,,
99,DL,991337580,,
95,DL,991312790,,
93,DL,991312791,,
17,DB,991312792,,
56,LB,991312793,,
56,LB,991336170,,
40,DB,991389125,,
47,RB,991336171,,
47,RB,991312794,,
16,WR,991312795,,
16,WR,991336172,,
53,LB,991351949,,
76,OL,991336173,,
76,OL,991312796,,
7,QB,991312797,,
7,QB,991336174,,
89,TE,991336175,,
89,TE,991312798,,
20,RB,991312799,,
20,RB,991336176,,
31,RB,991354893,,
87,WR,991356747,,
87,WR,991312800,,
34,RB,991312801,,
34,RB,991336177,,
30,DB,991347757,,
30,DB,991312802,,
8,DB,991312803,,
8,DB,991336179,,
99,DL,991312804,,
52,LB,991312805,,
75,OL,991312806,,
78,DL,991312807,,
78,DL,991336180,,
44,LB,991336181,,
44,LB,991312808,,
71,OL,991312809,,
71,OL,991336182,,
39,RB,991354894,,
5,WR,991336183,,
5,WR,991312810,,
3,WR,991333358,,
98,DL,991312811,,
10,RB,991406742,,
1,DB,991312812,,
11,LB,991320308,,
11,LB,991336185,,
72,DL,991336186,,
72,DL,991312813,,
61,OL,991312814,,
61,OL,991336187,,
77,OL,991402497,,
77,OL,991312815,,
43,DB,991312816,,
86,TE,991336188,,
39,DB,991338755,,
36,DB,991333822,,
84,TE,991336189,,
84,TE,991312817,,
41,LB,991312818,,
41,LB,991336190,,
57,DL,991406743,,
57,DL,991312819,,
22,DB,991312820,,
22,DB,991336191,,
65,OL,991336192,,
65,OL,991312821,,
27,DB,991312822,,
27,DB,991336193,,
1,QB,991365692,,
58,DL,991333313,,
66,OL,991336194,,
66,OL,991312823,,
88,TE,991312824,,
43,LB,991336195,,
9,DL,991336196,,
9,DL,991312825,,
67,OL,991312826,,
17,DB,991335924,,
3,WR,991312827,,
53,LB,991312828,,
29,DB,991312829,,
15,QB,991312830,,
1,QB,991343082,,
68,OL,991312831,,
81,WR,991312832,,
31,DB,991312833,,
46,DB,991397901,,
0,RB,991336198,,
0,RB,991312834,,
96,DL,991312835,,
15,WR,991335072,,
6,WR,991312836,,
74,OL,991312837,,
74,OL,991336200,,
32,RB,991336201,,
32,RB,991312838,,
45,K,991312839,,
55,DL,991312840,,
55,DL,991336202,,
18,WR,991343073,,
46,DB,991312841,,
29,DB,991338762,,
95,DL,991385588,,
58,DL,991312842,,
37,DB,991312843,,
37,DB,991336203,,
91,DL,991336204,,
92,DL,991307460,,
14,P,991312844,,
14,P,991336205,,
86,TE,991312845,,
25,DB,991312846,,
25,DB,991375516,,
49,LB,991362006,,
49,LB,991312847,,
40,RB,991312848,,
50,OL,991312849,,
60,OL,991312850,,
60,OL,991373309,,
36,WR,991312851,,
85,TE,991312852,,
85,TE,991336206,,
88,WR,991402498,,
39,WR,991312853,,
35,WR,991312854,,
70,OL,991312855,,
70,OL,991336207,,
23,DB,991336208,,
23,DB,991312856,,
45,LB,991340663,,
82,WR,991336209,,
82,WR,991312857,,
4,QB,991312858,,
4,QB,991347748,,
51,LB,991336210,,
51,LB,991312859,,
69,DL,991312860,,
69,DL,991366013,,
94,DL,991336211,,
94,DL,991312861,,
35,DB,991312862,,
35,DB,991347749,,
33,DB,991385589,,
33,DB,991312863,,
54,LB,991312864,,
54,LB,991362007,,
62,DL,991312865,,
64,OL,991312866,,
48,LB,991312867,,
97,DL,991312868,,
38,RB,991312869,,
55,DL,991409962,,
55,DL,991365698,,
65,OL,991333334,,
65,OL,991305346,,
65,OL,991409963,,
47,LS,991305347,,
47,LS,991333335,,
47,LS,991409964,,
52,DL,991343501,,
74,OL,991305348,,
8,DB,991409965,,
8,DB,991305349,,
8,DB,991333336,,
4,K,991333337,,
4,K,991305350,,
4,K,991409966,,
26,RB,991409967,,
26,RB,991305351,,
26,RB,991333338,,
18,DB,991339143,,
88,TE,991409968,,
88,TE,991333339,,
88,TE,991305352,,
50,DL,991305353,,
45,DL,991333340,,
34,DB,991351330,,
34,DB,991305354,,
68,OL,991305355,,
68,OL,991333341,,
68,OL,991409969,,
79,OL,991409970,,
79,OL,991333342,,
79,OL,991305356,,
74,OL,991333343,,
74,OL,991409971,,
11,WR,991409972,,
11,WR,991333344,,
11,WR,991305357,,
39,DB,991409973,,
39,DB,991333345,,
64,OL,991333346,,
64,OL,991305358,,
64,OL,991409974,,
6,WR,991305359,,
6,WR,991333347,,
6,WR,991409975,,
29,RB,991409976,,
29,RB,991333348,,
29,RB,991305361,,
1,QB,991409977,,
1,QB,991305362,,
1,QB,991333349,,
0,LB,991409978,,
0,LB,991333350,,
0,LB,991305363,,
53,LB,991409979,,
53,LB,991305364,,
53,LB,991333351,,
10,P,991333352,,
10,P,991305365,,
10,P,991409980,,
46,WR,991305366,,
50,LB,991335003,,
50,LB,991409981,,
35,DB,991336178,,
35,DB,991409982,,
69,OL,991333353,,
69,OL,991305367,,
69,OL,991409983,,
83,TE,991305368,,
83,TE,991333354,,
83,TE,991409984,,
48,LB,991333355,,
48,LB,991305369,,
13,LB,991305370,,
13,LB,991333356,,
18,WR,991305371,,
82,WR,991305372,,
2,WR,991305373,,
2,WR,991333357,,
2,WR,991409985,,
80,WR,991309898,,
14,QB,991409986,,
14,QB,991333359,,
37,RB,991409987,,
37,RB,991337595,,
14,QB,991305374,,
3,LB,991305375,,
3,LB,991333360,,
3,LB,991409988,,
38,DB,991305376,,
18,WR,991384028,,
18,WR,991409989,,
17,LB,991409990,,
17,LB,991356380,,
76,OL,991333361,,
76,OL,991305377,,
51,OL,991305378,,
51,OL,991333362,,
51,OL,991409991,,
72,OL,991305379,,
81,TE,991305380,,
81,TE,991333363,,
81,TE,991409992,,
90,DL,991333364,,
90,DL,991305381,,
90,DL,991409993,,
59,LB,991324453,,
46,DB,991305382,,
57,LS,991354895,,
32,DB,991409994,,
32,DB,991333365,,
32,DB,991305383,,
36,DB,991305384,,
87,TE,991305385,,
23,DB,991305386,,
98,DL,991305387,,
98,DL,991333366,,
98,DL,991409995,,
16,QB,991409996,,
16,QB,991333367,,
16,QB,991305388,,
7,DB,991305389,,
7,DB,991333368,,
7,DB,991409997,,
56,OL,991409998,,
56,OL,991333369,,
56,OL,991305390,,
21,DB,991409999,,
21,DB,991305391,,
21,DB,991333370,,
23,DB,991333371,,
49,DB,991305392,,
23,DB,991410000,,
94,DL,991410001,,
94,DL,991305393,,
94,DL,991333372,,
89,WR,991305394,,
49,TE,991305395,,
36,TE,991343502,,
36,TE,991410002,,
45,LB,991305396,,
97,DL,991305397,,
97,DL,991333373,,
97,DL,991410003,,
43,RB,991333374,,
43,RB,991305398,,
86,WR,991305399,,
84,TE,991305400,,
84,TE,991362427,,
93,DL,991305401,,
54,LB,991305402,,
54,LB,991333375,,
54,LB,991410004,,
33,DB,991410005,,
33,DB,991333376,,
33,DB,991305403,,
27,DB,991305404,,
27,DB,991333377,,
27,DB,991410006,,
28,RB,991333378,,
28,RB,991305405,,
28,RB,991410007,,
35,RB,991305406,,
31,DB,991305407,,
31,DB,991384029,,
31,DB,991410008,,
58,LB,991333379,,
58,LB,991305408,,
58,LB,991410009,,
77,OL,991305409,,
96,DL,991305410,,
96,DL,991333380,,
75,DL,991318346,,
80,WR,991410010,,
41,WR,991305411,,
80,WR,991333381,,
39,DB,991305412,,
57,LB,991305413,,
67,OL,991305414,,
42,WR,991305415,,
39,RB,991305416,,
30,LB,991410011,,
30,LB,991305417,,
30,LB,991333382,,
73,OL,991333383,,
73,OL,991305418,,
73,OL,991410012,,
66,OL,991410013,,
66,OL,991305419,,
66,OL,991333384,,
24,DB,991333385,,
24,DB,991305420,,
37,DB,991305421,,
19,QB,991305422,,
34,RB,991305423,,
52,LB,991305424,,
42,LB,991305425,,
42,LB,991333386,,
42,LB,991410014,,
22,DB,991333387,,
22,DB,991305426,,
22,DB,991410015,,
95,DL,991410016,,
95,DL,991305427,,
95,DL,991333388,,
63,OL,991305428,,
78,OL,991305429,,
41,LB,991305430,,
35,DB,991305431,,
49,DB,991396130,,
45,WR,991305432,,
61,DL,991305433,,
,DL,991319035,,
48,WR,991305434,,
37,LS,991305435,,
8,QB,991336106,,
8,QB,991311424,,
8,QB,991411192,,
97,DL,991411193,,
97,DL,991336107,,
97,DL,991311425,,
48,LS,991323154,,
16,WR,991311426,,
23,DB,991311427,,
23,DB,991336108,,
16,WR,991340619,,
16,WR,991411194,,
9,K,991411195,,
9,K,991336109,,
9,K,991311428,,
71,OL,991411196,,
68,OL,991311429,,
71,OL,991336110,,
5,DB,991411197,,
5,DB,991311430,,
5,DB,991336111,,
73,OL,991411198,,
73,OL,991311431,,
73,OL,991336112,,
28,DB,991336113,,
28,DB,991311432,,
40,DB,991343075,,
40,DB,991411199,,
90,LB,991411200,,
90,LB,991336114,,
90,LB,991311433,,
81,TE,991311434,,
81,TE,991336115,,
81,TE,991411201,,
21,DB,991411202,,
21,DB,991336116,,
21,DB,991311435,,
5,P,991311436,,
46,LS,991411203,,
46,LS,991311437,,
46,LS,991336117,,
2,QB,991411204,,
2,QB,991311438,,
2,QB,991336118,,
23,DB,991354877,,
23,DB,991411205,,
25,DB,991311439,,
25,DB,991336119,,
11,WR,991411206,,
11,WR,991337821,,
6,QB,991311440,,
96,DL,991311441,,
96,DL,991336120,,
4,WR,991311442,,
4,WR,991336121,,
4,WR,991411207,,
64,OL,991336122,,
64,OL,991311443,,
22,DB,991311444,,
55,LB,991336124,,
55,LB,991311445,,
55,LB,991411208,,
13,WR,991336125,,
13,WR,991311446,,
13,WR,991411209,,
67,OL,991311447,,
67,OL,991336126,,
27,RB,991311448,,
37,RB,991347751,,
49,DL,991323155,,
56,LB,991411210,,
56,LB,991311449,,
56,LB,991336127,,
29,DB,991335957,,
29,DB,991411211,,
68,OL,991394663,,
68,OL,991411212,,
6,LB,991411213,,
6,LB,991336128,,
6,LB,991311450,,
50,LB,991311451,,
50,LB,991336129,,
50,LB,991411214,,
42,DB,991411215,,
42,DB,991336130,,
42,DB,991311452,,
3,P,991411216,,
3,P,991311453,,
3,P,991336131,,
79,DL,991311454,,
69,DL,991311455,,
88,TE,991411217,,
88,TE,991311456,,
88,TE,991336132,,
14,RB,991336133,,
14,RB,991311457,,
14,RB,991411218,,
19,WR,991411219,,
19,WR,991311458,,
19,WR,991336134,,
15,WR,991336135,,
15,WR,991311459,,
15,WR,991411220,,
22,DB,991411221,,
22,DB,991386119,,
26,DB,991336136,,
26,DB,991311460,,
26,DB,991411222,,
92,DL,991311461,,
92,DL,991336137,,
62,OL,991411223,,
62,OL,991336138,,
62,OL,991311462,,
80,TE,991336139,,
80,TE,991311463,,
98,DL,991347752,,
98,DL,991311464,,
53,LB,991369420,,
53,LB,991411224,,
93,DL,991411225,,
93,DL,991336140,,
72,DL,991311465,,
17,QB,991336141,,
17,QB,991311466,,
30,RB,991311467,,
30,RB,991336142,,
30,RB,991411226,,
83,TE,991336143,,
83,TE,991311468,,
83,TE,991411227,,
40,LB,991311469,,
93,LB,991311470,,
57,LB,991335970,,
37,DB,991311471,,
11,WR,991311472,,
60,OL,991411228,,
60,OL,991311473,,
60,OL,991389534,,
82,WR,991311474,,
77,OL,991336144,,
77,OL,991311475,,
24,DB,991336145,,
24,DB,991311476,,
24,DB,991411229,,
51,LB,991311477,,
51,LB,991336146,,
51,LB,991411230,,
38,RB,991311478,,
35,RB,991311479,,
35,RB,991369835,,
53,LB,991311480,,
95,DL,991311481,,
95,DL,991336147,,
95,DL,991411231,,
27,DB,991311482,,
35,DB,991311483,,
74,OL,991411232,,
74,OL,991311484,,
74,OL,991336148,,
38,DB,991377527,,
17,DB,991311485,,
38,DB,991411233,,
35,DB,991311486,,
54,OL,991311487,,
54,OL,991336149,,
54,OL,991411234,,
76,OL,991411235,,
76,OL,991336150,,
76,OL,991311488,,
41,LB,991336151,,
41,LB,991311489,,
41,LB,991411236,,
10,WR,991411237,,
10,WR,991311490,,
10,WR,991336152,,
91,DL,991411238,,
91,DL,991311491,,
91,DL,991336153,,
66,OL,991411239,,
66,OL,991311492,,
66,OL,991336154,,
69,OL,991323156,,
72,OL,991311493,,
45,LB,991311494,,
65,DL,991311495,,
31,DB,991311496,,
79,OL,991311497,,
38,DB,991320479,,
84,TE,991320480,,
18,QB,991311498,,
18,QB,991377528,,
18,QB,991411240,,
99,DL,991336155,,
99,DL,991311499,,
99,DL,991411241,,
33,LB,991411242,,
33,LB,991311500,,
33,LB,991336156,,
20,RB,991336157,,
20,RB,991311501,,
20,RB,991411243,,
49,DB,991411244,,
29,DB,991311502,,
49,DB,991354897,,
89,WR,991311503,,
29,K,991311504,,
44,LB,991336158,,
